a,b,c
1.063485696485951593e+00,1.828145156777169600e+00,2.000000000000000000e+00
1.075385812863324242e+00,1.904534841066598982e+00,2.000000000000000000e+00
1.085747431103897487e+00,2.049576452583501851e+00,2.000000000000000000e+00
1.081878681361910788e+00,1.978985519745325439e+00,2.000000000000000000e+00
1.000318716654038820e+00,2.270540172410630220e+00,2.000000000000000000e+00
9.673964948070665759e-01,2.113257550384161298e+00,2.000000000000000000e+00
9.916621262884738330e-01,1.972439189273713200e+00,2.000000000000000000e+00
8.348575998453785507e-01,1.923277031396980252e+00,2.000000000000000000e+00
8.976644713791669394e-01,2.046481549687309442e+00,2.000000000000000000e+00
1.099239046886260729e+00,2.037368246295742757e+00,2.000000000000000000e+00
8.353723910319734713e-01,1.996275024979646373e+00,2.000000000000000000e+00
9.593579251328058222e-01,1.849419488964285208e+00,2.000000000000000000e+00
1.012617839621730687e+00,2.087365829436985454e+00,2.000000000000000000e+00
1.054536945580947238e+00,1.758478649886670908e+00,2.000000000000000000e+00
8.713360591580081582e-01,1.890443264956432667e+00,2.000000000000000000e+00
9.401940188507922347e-01,1.973972323882776880e+00,2.000000000000000000e+00
8.464775328915479236e-01,2.009373524955062162e+00,2.000000000000000000e+00
8.606106831412423386e-01,2.207329650157694889e+00,2.000000000000000000e+00
1.063895166763641598e+00,1.972348648385003900e+00,2.000000000000000000e+00
1.040689969432469386e+00,1.758080455091380001e+00,2.000000000000000000e+00
9.526277119849179131e-01,2.006742019431496882e+00,2.000000000000000000e+00
8.131878189412227176e-01,1.763138319808976506e+00,2.000000000000000000e+00
1.202559921616435323e+00,1.896346366004981743e+00,2.000000000000000000e+00
9.291592505321418782e-01,1.733219348099446666e+00,2.000000000000000000e+00
1.012217767505367183e+00,1.908532165896775101e+00,2.000000000000000000e+00
1.145151885959720062e+00,1.824105412846609209e+00,2.000000000000000000e+00
9.347249751969787246e-01,2.468455123733795720e+00,2.000000000000000000e+00
8.340867918648537938e-01,1.748611453841612207e+00,2.000000000000000000e+00
9.335585695371323434e-01,1.861409235482572200e+00,2.000000000000000000e+00
1.011619708891242198e+00,1.714267043469285046e+00,2.000000000000000000e+00
1.097719089145648308e+00,2.045378713062354414e+00,2.000000000000000000e+00
9.093177224455030183e-01,2.297843089669065364e+00,2.000000000000000000e+00
1.271012952273590679e+00,2.183927399993997209e+00,2.000000000000000000e+00
9.552168563399509038e-01,1.941930247843801194e+00,2.000000000000000000e+00
1.003061335378820029e+00,1.935452449299907229e+00,2.000000000000000000e+00
1.003406672352662676e+00,1.831821821205874778e+00,2.000000000000000000e+00
9.639541766091215269e-01,1.743776596865438400e+00,2.000000000000000000e+00
9.129062139143135912e-01,1.787432890409884845e+00,2.000000000000000000e+00
9.612438065052898439e-01,2.035798431574583844e+00,2.000000000000000000e+00
9.455360969805693960e-01,1.959161288397462730e+00,2.000000000000000000e+00
9.437674307147949637e-01,1.805691578084509752e+00,2.000000000000000000e+00
9.324625505376260559e-01,2.246675393575870316e+00,2.000000000000000000e+00
1.056721832151607865e+00,2.118748952195273372e+00,2.000000000000000000e+00
8.580502066139131800e-01,2.469361788364347721e+00,2.000000000000000000e+00
1.144498789765708624e+00,1.789388972793282351e+00,2.000000000000000000e+00
1.017527376610941836e+00,2.116828525222636870e+00,2.000000000000000000e+00
1.115315341875390942e+00,1.895626505765456216e+00,2.000000000000000000e+00
1.205947409713831853e+00,2.034054425287569856e+00,2.000000000000000000e+00
1.155437831822356376e+00,1.905155630159043989e+00,2.000000000000000000e+00
8.803666465020483223e-01,1.925328689353684064e+00,2.000000000000000000e+00
1.003468620553419566e+00,1.927978016287768881e+00,2.000000000000000000e+00
8.337739400870968209e-01,2.015954049721050190e+00,2.000000000000000000e+00
1.113883163013160926e+00,2.089800594039091575e+00,2.000000000000000000e+00
1.035664659727963066e+00,2.075286916771633905e+00,2.000000000000000000e+00
1.140953949418864077e+00,1.932010297538248933e+00,2.000000000000000000e+00
1.031863018884470407e+00,1.939801293753456557e+00,2.000000000000000000e+00
1.130683982733558857e+00,2.296319058408504699e+00,2.000000000000000000e+00
1.133756364419407303e+00,1.794398950766750600e+00,2.000000000000000000e+00
9.431496176603282322e-01,2.091163224631188200e+00,2.000000000000000000e+00
8.725010601849328973e-01,2.153565941642189951e+00,2.000000000000000000e+00
9.449322037251685069e-01,2.212646989989032420e+00,2.000000000000000000e+00
8.661820280589997978e-01,1.730143645574628630e+00,2.000000000000000000e+00
8.898587046080641549e-01,2.198354555620557260e+00,2.000000000000000000e+00
1.008105886722399092e+00,2.094819948801297294e+00,2.000000000000000000e+00
9.170698905641907483e-01,2.155107136427320658e+00,2.000000000000000000e+00
1.089052862800890420e+00,2.219202851690149192e+00,2.000000000000000000e+00
8.092202245485038414e-01,1.780589747419134339e+00,2.000000000000000000e+00
1.060268553978929829e+00,2.076395221265553648e+00,2.000000000000000000e+00
9.278943961014807229e-01,1.772153278531815923e+00,2.000000000000000000e+00
1.051412510366399156e+00,2.130161639077073232e+00,2.000000000000000000e+00
9.527602058603337198e-01,2.214303739840478791e+00,2.000000000000000000e+00
1.099579275183046434e+00,2.120423685537598413e+00,2.000000000000000000e+00
8.994686529643035611e-01,1.986244356734051530e+00,2.000000000000000000e+00
9.194424228139295163e-01,1.855247088079616136e+00,2.000000000000000000e+00
9.140938041213773069e-01,1.847916337899369044e+00,2.000000000000000000e+00
8.035556195212072428e-01,2.154723300331504277e+00,2.000000000000000000e+00
1.019569119976151184e+00,1.814770611123515787e+00,2.000000000000000000e+00
8.926996428988802634e-01,1.938333653603316664e+00,2.000000000000000000e+00
1.087934448822885924e+00,2.400576875600703097e+00,2.000000000000000000e+00
1.106176242030663781e+00,2.283747290434783306e+00,2.000000000000000000e+00
7.700570927153796985e-01,1.553777493805334586e+00,2.000000000000000000e+00
1.035548412918772865e+00,1.658444304329207419e+00,2.000000000000000000e+00
8.331350518117806025e-01,1.831593068162614690e+00,2.000000000000000000e+00
9.249576604534736068e-01,1.939176228054537265e+00,2.000000000000000000e+00
8.560003191518990029e-01,2.081831371606110093e+00,2.000000000000000000e+00
1.066314553234271711e+00,2.163394299391083742e+00,2.000000000000000000e+00
1.116779836653778668e+00,2.094385324125762615e+00,2.000000000000000000e+00
9.735204467062117395e-01,2.016524322900139055e+00,2.000000000000000000e+00
1.184405491646189246e+00,1.837662131632463947e+00,2.000000000000000000e+00
1.009355825266950779e+00,2.027511678357647451e+00,2.000000000000000000e+00
8.507129864353037974e-01,2.028043419447827400e+00,2.000000000000000000e+00
8.470503890101418465e-01,2.319688402693238061e+00,2.000000000000000000e+00
9.651073194958061929e-01,1.604467726769755798e+00,2.000000000000000000e+00
9.068703132849267323e-01,2.144903986934676432e+00,2.000000000000000000e+00
1.075987202103952489e+00,1.966239419578997838e+00,2.000000000000000000e+00
1.043638029969188086e+00,2.060581079120874293e+00,2.000000000000000000e+00
1.074691437586049014e+00,2.107268410018479976e+00,2.000000000000000000e+00
8.719164170574951189e-01,2.379689864395148291e+00,2.000000000000000000e+00
1.002130081945868278e+00,2.144830671139577483e+00,2.000000000000000000e+00
1.012162072386191491e+00,2.174684293890058129e+00,2.000000000000000000e+00
1.011200554448670630e+00,2.225379480112004149e+00,2.000000000000000000e+00
1.105238990129463028e+00,1.660482832017432075e+00,2.000000000000000000e+00
8.926432829126114132e-01,2.045807131111041510e+00,2.000000000000000000e+00
1.050353921216852005e+00,2.189182649258365032e+00,2.000000000000000000e+00
8.607450033456960359e-01,1.911046512022996247e+00,2.000000000000000000e+00
1.026633821556127257e+00,2.233983846489133285e+00,2.000000000000000000e+00
1.072618807865545643e+00,1.736834102402381896e+00,2.000000000000000000e+00
9.040754735489324734e-01,1.947043902313262409e+00,2.000000000000000000e+00
9.603561440829592177e-01,2.034112163148467989e+00,2.000000000000000000e+00
8.476347418949560231e-01,2.221237101891311294e+00,2.000000000000000000e+00
1.051834403326493250e+00,1.708694889804089900e+00,2.000000000000000000e+00
9.634632937384621787e-01,2.117786942724932508e+00,2.000000000000000000e+00
9.344012745224090644e-01,2.095950720554717872e+00,2.000000000000000000e+00
1.134428611360618122e+00,1.730220113754871170e+00,2.000000000000000000e+00
8.901925304345779111e-01,2.587764262763380785e+00,2.000000000000000000e+00
1.099437604899658361e+00,2.447919986153540783e+00,2.000000000000000000e+00
8.549908321283476997e-01,1.992492976574223418e+00,2.000000000000000000e+00
9.519148898748532872e-01,1.937462827257162123e+00,2.000000000000000000e+00
9.382217960445107252e-01,1.911844009211387529e+00,2.000000000000000000e+00
1.002066498779045300e+00,1.919548240318418086e+00,2.000000000000000000e+00
9.130364210308146156e-01,2.540981935898972921e+00,2.000000000000000000e+00
1.019312126372215133e+00,2.083823387766660762e+00,2.000000000000000000e+00
9.689278359481293679e-01,2.387324794501811898e+00,2.000000000000000000e+00
9.637212888873398775e-01,2.432260641051298133e+00,2.000000000000000000e+00
1.044948628809942548e+00,2.284311304043063817e+00,2.000000000000000000e+00
8.680598386139048994e-01,1.988140756313307111e+00,2.000000000000000000e+00
1.061112273251729965e+00,1.999909039377812947e+00,2.000000000000000000e+00
1.132014028676819661e+00,1.597346531595793317e+00,2.000000000000000000e+00
9.897959943174213793e-01,2.251826310440938173e+00,2.000000000000000000e+00
9.365643748473129193e-01,1.788131478231646421e+00,2.000000000000000000e+00
9.111236841046846946e-01,2.182707883755827361e+00,2.000000000000000000e+00
9.560513677892643614e-01,2.301036183248382105e+00,2.000000000000000000e+00
9.142581029023444383e-01,2.260814920185258536e+00,2.000000000000000000e+00
9.650541710736751932e-01,1.874522588961991421e+00,2.000000000000000000e+00
1.191120862967051108e+00,1.924784469811169352e+00,2.000000000000000000e+00
1.163533713620311882e+00,2.288020806577050426e+00,2.000000000000000000e+00
1.061363463352848369e+00,2.345196575515017479e+00,2.000000000000000000e+00
1.149057035847674602e+00,2.037149467516240264e+00,2.000000000000000000e+00
1.050195784858855230e+00,2.254395007152257158e+00,2.000000000000000000e+00
9.623347165357726274e-01,1.948183789751952499e+00,2.000000000000000000e+00
8.737412828484716343e-01,1.927518205810148100e+00,2.000000000000000000e+00
9.442197787150895527e-01,1.958923802769893419e+00,2.000000000000000000e+00
9.619182884246078036e-01,2.269487131439965832e+00,2.000000000000000000e+00
1.118165222930608049e+00,2.036159823360930154e+00,2.000000000000000000e+00
9.285798392580757454e-01,1.986699540084043258e+00,2.000000000000000000e+00
9.426734857118036492e-01,2.140955873176486612e+00,2.000000000000000000e+00
8.879138012720566575e-01,1.798375165774070528e+00,2.000000000000000000e+00
9.628962920634736022e-01,2.072111075240876232e+00,2.000000000000000000e+00
8.446542916954171698e-01,2.004682451118331432e+00,2.000000000000000000e+00
1.146790228846241488e+00,2.258257582705892830e+00,2.000000000000000000e+00
9.187825149685492354e-01,2.104401388534709039e+00,2.000000000000000000e+00
8.238371882228953114e-01,2.097594518487244208e+00,2.000000000000000000e+00
1.041569579913857124e+00,2.341996270947115377e+00,2.000000000000000000e+00
8.249105840852585247e-01,2.098874057799772430e+00,2.000000000000000000e+00
1.063228066483459910e+00,1.806394161813376975e+00,2.000000000000000000e+00
1.034572973177244615e+00,2.069577749590926885e+00,2.000000000000000000e+00
9.244882160890338652e-01,2.243759620935535715e+00,2.000000000000000000e+00
1.103970646878495332e+00,2.011726347548516536e+00,2.000000000000000000e+00
9.499658140088304004e-01,2.005815574373229104e+00,2.000000000000000000e+00
9.800105079033122335e-01,2.167518059555489707e+00,2.000000000000000000e+00
1.051769344324857247e+00,2.001477783094593565e+00,2.000000000000000000e+00
9.666980290806208576e-01,2.166596010882639867e+00,2.000000000000000000e+00
1.065680397982304406e+00,2.280799228542476520e+00,2.000000000000000000e+00
1.084747808324104446e+00,1.807468710494775754e+00,2.000000000000000000e+00
8.562845905199722996e-01,2.043212691759983546e+00,2.000000000000000000e+00
1.091405292553795592e+00,2.047143893360257483e+00,2.000000000000000000e+00
1.003057997128298684e+00,2.163773590487845233e+00,2.000000000000000000e+00
9.843575706227970512e-01,1.845950995405256645e+00,2.000000000000000000e+00
1.044713963187922090e+00,1.909475186510775080e+00,2.000000000000000000e+00
9.156928006711856360e-01,2.088715135907777132e+00,2.000000000000000000e+00
9.580977907313200648e-01,1.822252209117846578e+00,2.000000000000000000e+00
9.607316362643790741e-01,2.048302004428077971e+00,2.000000000000000000e+00
1.043281020123908220e+00,2.080238588945554579e+00,2.000000000000000000e+00
9.835354490698479113e-01,1.908094767907085432e+00,2.000000000000000000e+00
9.270408740266820047e-01,1.924700966136949187e+00,2.000000000000000000e+00
8.687362740630837354e-01,2.149505534589953193e+00,2.000000000000000000e+00
1.266815191493809944e+00,1.926339525722598589e+00,2.000000000000000000e+00
1.000445893698023836e+00,2.114423775999156874e+00,2.000000000000000000e+00
9.751485713530221311e-01,2.357633192023235402e+00,2.000000000000000000e+00
1.111228315549048329e+00,1.873250028515661914e+00,2.000000000000000000e+00
8.951821841270122260e-01,1.914772419231753231e+00,2.000000000000000000e+00
9.057816945788652596e-01,1.971307855025231870e+00,2.000000000000000000e+00
8.489711304108534806e-01,2.213854392689646122e+00,2.000000000000000000e+00
1.082718237775008419e+00,1.978505075749319220e+00,2.000000000000000000e+00
1.019652081586137848e+00,1.937585143183984338e+00,2.000000000000000000e+00
7.818696775482635308e-01,2.147515952277834206e+00,2.000000000000000000e+00
1.174918001858570760e+00,1.688244745191190166e+00,2.000000000000000000e+00
1.026186612719440117e+00,1.972715006267428128e+00,2.000000000000000000e+00
8.957898289575856321e-01,2.094074340880422991e+00,2.000000000000000000e+00
1.059608859464646224e+00,2.045891815913119860e+00,2.000000000000000000e+00
1.022618780557789320e+00,1.931599704363481385e+00,2.000000000000000000e+00
9.538130863021134775e-01,1.882602883832807494e+00,2.000000000000000000e+00
1.123961844924726838e+00,1.558614768821733776e+00,2.000000000000000000e+00
1.033541189484035394e+00,2.093553240816697691e+00,2.000000000000000000e+00
1.076551604081507740e+00,2.262765046126177015e+00,2.000000000000000000e+00
1.078631789642699346e+00,1.704037167811179199e+00,2.000000000000000000e+00
9.733398671369345445e-01,1.821427644482541242e+00,2.000000000000000000e+00
7.367637703207704503e-01,1.934894864832532146e+00,2.000000000000000000e+00
9.277496753086025283e-01,2.123343989061639014e+00,2.000000000000000000e+00
1.029154746965458278e+00,2.296496833730179432e+00,2.000000000000000000e+00
1.100029418880903220e+00,2.134640066819691206e+00,2.000000000000000000e+00
1.171544922672564493e+00,2.044570589873460964e+00,2.000000000000000000e+00
9.717594727819616196e-01,1.952934439451011084e+00,2.000000000000000000e+00
8.932511129183746679e-01,2.070292416957433712e+00,2.000000000000000000e+00
1.060221116090354521e+00,2.202310726253148054e+00,2.000000000000000000e+00
1.031213593952504892e+00,2.089921053748704960e+00,2.000000000000000000e+00
1.151600232444123018e+00,1.471836060490872233e+00,2.000000000000000000e+00
1.081574016281519723e+00,2.388579255072997842e+00,2.000000000000000000e+00
1.200277312561839116e+00,2.434789145771222074e+00,2.000000000000000000e+00
1.122454432316562611e+00,2.023683876190359499e+00,2.000000000000000000e+00
9.620915199507930060e-01,1.985714648111815972e+00,2.000000000000000000e+00
9.761718269750205845e-01,2.242265375506794722e+00,2.000000000000000000e+00
